,X,Y,Mito,Nuc,Sex
38,63,0.8890675241157556,sm21,375A,F
39,70,0.8979099678456591,sm21,375A,F
40,118,0.7757234726688103,sm21,375A,F
41,334,0.8954983922829582,sm21,375A,F
42,146,0.9284565916398714,sm21,375A,F
43,151,0.844855305466238,sm21,375A,F
44,322,0.8078778135048231,sm21,375A,F
45,397,0.9212218649517685,sm21,375A,F
46,201,0.932475884244373,sm21,375A,F
47,395,0.9356913183279743,sm21,375A,F
48,103,0.8135048231511254,sm21,375A,F
49,231,0.95016077170418,sm21,375A,F
50,114,0.8577170418006431,sm21,375A,F
51,402,0.9228295819935691,sm21,375A,F
52,172,0.9059485530546624,sm21,375A,F
53,236,0.7636655948553055,sm21,375A,F
54,297,0.9284565916398714,sm21,375A,F
55,122,0.8062700964630225,sm21,375A,F
56,68,0.8086816720257235,sm21,375A,F
57,141,0.8183279742765274,sm21,375A,F
58,76,1.0,sm21,375A,F
59,172,0.8488745980707395,sm21,375A,F
60,22,0.8561093247588425,sm21,375A,F
61,196,0.9131832797427653,sm21,375A,F
62,268,0.9115755627009646,sm21,375A,F
63,250,1.0,sm21,375A,F
64,2,0.8705787781350482,sm21,375A,F
65,46,0.8054662379421222,sm21,375A,F
66,236,0.9991961414790996,sm21,375A,F
67,397,0.9131832797427653,sm21,375A,F
68,124,0.9244372990353698,sm21,375A,F
69,87,0.9453376205787781,sm21,375A,F
70,340,0.5313504823151125,sm21,375A,F
71,329,0.8456591639871383,sm21,375A,F
72,71,0.9316720257234726,sm21,375A,F
73,373,0.8319935691318328,sm21,375A,F
74,1,0.9212218649517685,sm21,375A,F
75,142,0.8818327974276527,sm21,375A,F
0,309,0.37540192926045013,Bei59,OreB,M
1,235,0.4453376205787781,Bei59,OreB,M
2,279,0.49919614147909963,Bei59,OreB,M
3,192,0.6808681672025724,Bei59,OreB,M
4,306,0.7443729903536977,Bei59,OreB,M
5,397,0.7604501607717042,Bei59,OreB,M
6,378,0.4389067524115756,Bei59,OreB,M
7,408,0.8995176848874598,Bei59,OreB,M
8,388,0.7419614147909968,Bei59,OreB,M
9,350,0.8536977491961415,Bei59,OreB,M
10,400,0.0586816720257235,Bei59,OreB,M
11,284,0.655144694533762,Bei59,OreB,M
12,227,0.8303858520900321,Bei59,OreB,M
13,347,0.6390675241157556,Bei59,OreB,M
14,398,0.7660771704180065,Bei59,OreB,M
15,400,0.20176848874598075,Bei59,OreB,M
16,263,0.8167202572347267,Bei59,OreB,M
17,376,0.8311897106109325,Bei59,OreB,M
18,395,0.8609324758842444,Bei59,OreB,M
19,239,0.8946945337620579,Bei59,OreB,M
20,17,0.9236334405144695,Bei59,OreB,M
21,278,0.9019292604501608,Bei59,OreB,M
22,392,0.8070739549839229,Bei59,OreB,M
23,241,0.8778135048231511,Bei59,OreB,M
24,248,0.9252411575562701,Bei59,OreB,M
25,312,0.8118971061093248,Bei59,OreB,M
26,223,0.8263665594855305,Bei59,OreB,M
27,236,0.8561093247588425,Bei59,OreB,M
28,389,0.9172025723472669,Bei59,OreB,M
29,180,0.8617363344051447,Bei59,OreB,M
30,16,0.8617363344051447,Bei59,OreB,M
31,275,0.9155948553054662,Bei59,OreB,M
32,312,0.9292604501607717,Bei59,OreB,M
33,241,0.8247588424437299,Bei59,OreB,M
34,228,0.8818327974276527,Bei59,OreB,M
35,137,0.8906752411575563,Bei59,OreB,M
36,16,0.7315112540192926,Bei59,OreB,M
37,20,0.8070739549839229,Bei59,OreB,M
38,14,0.8432475884244373,Bei59,OreB,M
39,47,0.882636655948553,Bei59,OreB,M
40,293,0.9485530546623794,Bei59,OreB,M
41,325,0.8665594855305466,Bei59,OreB,M
42,268,0.7837620578778135,Bei59,OreB,M
43,253,0.8721864951768489,Bei59,OreB,M
44,152,0.8561093247588425,Bei59,OreB,M
45,17,0.927652733118971,Bei59,OreB,M
46,346,0.7612540192926045,Bei59,OreB,M
47,31,0.8408360128617364,Bei59,OreB,M
48,319,0.9091639871382636,Bei59,OreB,M
49,270,0.8215434083601286,Bei59,OreB,M
50,34,0.9252411575562701,Bei59,OreB,M
51,105,0.9469453376205788,Bei59,OreB,M
52,43,0.732315112540193,Bei59,OreB,M
53,331,0.7942122186495177,Bei59,OreB,M
54,387,0.9204180064308681,Bei59,OreB,M
55,129,0.7644694533762058,Bei59,OreB,M
56,205,0.932475884244373,Bei59,OreB,M
57,384,0.9389067524115755,Bei59,OreB,M
58,130,0.867363344051447,Bei59,OreB,M
59,12,0.8818327974276527,Bei59,OreB,M
60,203,0.6454983922829582,Bei59,OreB,M
61,388,0.8810289389067524,Bei59,OreB,M
62,317,1.0,Bei59,OreB,M
63,178,0.8215434083601286,Bei59,OreB,M
64,282,0.8319935691318328,Bei59,OreB,M
65,27,0.8384244372990354,Bei59,OreB,M
66,250,0.9413183279742765,Bei59,OreB,M
67,317,0.817524115755627,Bei59,OreB,M
0,344,0.135048231511254,ZW142,375A,F
1,348,0.12781350482315113,ZW142,375A,F
2,356,0.37540192926045013,ZW142,375A,F
3,147,0.2741157556270096,ZW142,375A,F
4,391,0.8303858520900321,ZW142,375A,F
5,154,0.11173633440514474,ZW142,375A,F
6,159,0.8078778135048231,ZW142,375A,F
7,367,0.8263665594855305,ZW142,375A,F
8,220,0.8255627009646302,ZW142,375A,F
9,344,0.1487138263665595,ZW142,375A,F
10,123,0.37540192926045013,ZW142,375A,F
11,302,0.635048231511254,ZW142,375A,F
12,335,0.7636655948553055,ZW142,375A,F
13,376,0.3762057877813505,ZW142,375A,F
14,399,0.79983922829582,ZW142,375A,F
15,115,0.6189710610932475,ZW142,375A,F
16,352,0.709807073954984,ZW142,375A,F
17,310,0.7620578778135048,ZW142,375A,F
18,248,0.8834405144694534,ZW142,375A,F
19,124,0.9180064308681672,ZW142,375A,F
20,390,0.8464630225080386,ZW142,375A,F
21,376,0.8520900321543409,ZW142,375A,F
22,259,0.8762057877813505,ZW142,375A,F
23,30,0.9147909967845659,ZW142,375A,F
24,408,0.8094855305466238,ZW142,375A,F
25,134,0.8408360128617364,ZW142,375A,F
26,9,0.8360128617363344,ZW142,375A,F
27,42,0.8416398713826366,ZW142,375A,F
28,177,0.8070739549839229,ZW142,375A,F
29,157,0.8191318327974276,ZW142,375A,F
30,364,0.8231511254019293,ZW142,375A,F
31,268,0.8834405144694534,ZW142,375A,F
32,115,0.7556270096463023,ZW142,375A,F
33,342,0.7644694533762058,ZW142,375A,F
34,313,0.8062700964630225,ZW142,375A,F
35,25,0.9067524115755627,ZW142,375A,F
36,11,0.7893890675241158,ZW142,375A,F
37,155,0.8110932475884245,ZW142,375A,F
38,150,0.8697749196141479,ZW142,375A,F
39,361,0.9228295819935691,ZW142,375A,F
40,54,0.6680064308681672,ZW142,375A,F
41,60,0.8504823151125402,ZW142,375A,F
42,53,0.8070739549839229,ZW142,375A,F
43,187,0.8183279742765274,ZW142,375A,F
44,398,0.9204180064308681,ZW142,375A,F
45,142,0.7958199356913183,ZW142,375A,F
46,58,0.8271704180064309,ZW142,375A,F
47,265,0.8569131832797428,ZW142,375A,F
48,74,0.7459807073954984,ZW142,375A,F
49,208,0.7877813504823151,ZW142,375A,F
50,97,0.704983922829582,ZW142,375A,F
51,312,0.8086816720257235,ZW142,375A,F
52,66,0.7668810289389068,ZW142,375A,F
53,403,0.8263665594855305,ZW142,375A,F
54,63,0.8930868167202572,ZW142,375A,F
55,57,0.8754019292604501,ZW142,375A,F
56,159,0.7885852090032155,ZW142,375A,F
57,63,0.9115755627009646,ZW142,375A,F
58,72,0.7363344051446945,ZW142,375A,F
59,86,0.6672025723472669,ZW142,375A,F
60,394,0.9083601286173634,ZW142,375A,F
61,409,0.9019292604501608,ZW142,375A,F
62,312,1.0,ZW142,375A,F
63,25,0.6913183279742765,ZW142,375A,F
64,391,1.0,ZW142,375A,F
0,380,0.12057877813504825,ZW144,375A,M
1,263,0.9019292604501608,ZW144,375A,M
2,17,0.06270096463022512,ZW144,375A,M
3,257,0.31189710610932475,ZW144,375A,M
4,173,0.8384244372990354,ZW144,375A,M
5,402,0.8737942122186495,ZW144,375A,M
6,219,0.8906752411575563,ZW144,375A,M
7,387,0.8545016077170418,ZW144,375A,M
8,374,0.8762057877813505,ZW144,375A,M
9,272,0.8504823151125402,ZW144,375A,M
10,279,0.9421221864951769,ZW144,375A,M
11,214,0.8167202572347267,ZW144,375A,M
12,252,0.8995176848874598,ZW144,375A,M
13,198,0.8930868167202572,ZW144,375A,M
14,183,0.9268488745980707,ZW144,375A,M
15,27,0.8569131832797428,ZW144,375A,M
16,356,0.9493569131832797,ZW144,375A,M
17,18,0.979903536977492,ZW144,375A,M
18,31,0.6905144694533762,ZW144,375A,M
19,383,0.8697749196141479,ZW144,375A,M
20,72,0.9035369774919614,ZW144,375A,M
21,401,0.9790996784565916,ZW144,375A,M
22,73,0.797427652733119,ZW144,375A,M
23,303,1.0,ZW144,375A,M
24,285,0.864951768488746,ZW144,375A,M
25,399,0.8818327974276527,ZW144,375A,M
26,355,0.8938906752411575,ZW144,375A,M
27,49,0.9212218649517685,ZW144,375A,M
28,193,0.934887459807074,ZW144,375A,M
29,23,0.8818327974276527,ZW144,375A,M
30,148,0.9196141479099679,ZW144,375A,M
31,137,0.9927652733118971,ZW144,375A,M
32,198,0.9155948553054662,ZW144,375A,M
33,229,0.8416398713826366,ZW144,375A,M
34,171,0.887459807073955,ZW144,375A,M
35,303,0.8890675241157556,ZW144,375A,M
36,394,0.8263665594855305,ZW144,375A,M
37,365,0.8633440514469454,ZW144,375A,M
38,349,0.864951768488746,ZW144,375A,M
39,47,0.8890675241157556,ZW144,375A,M
40,25,0.8127009646302251,ZW144,375A,M
41,365,0.8794212218649518,ZW144,375A,M
42,378,0.9445337620578778,ZW144,375A,M
43,108,0.9726688102893891,ZW144,375A,M
44,391,0.8609324758842444,ZW144,375A,M
45,324,0.864951768488746,ZW144,375A,M
46,316,0.8882636655948553,ZW144,375A,M
47,216,0.8954983922829582,ZW144,375A,M
48,279,0.8279742765273312,ZW144,375A,M
49,270,0.9131832797427653,ZW144,375A,M
50,352,0.8954983922829582,ZW144,375A,M
51,24,0.907556270096463,ZW144,375A,M
52,328,0.9477491961414791,ZW144,375A,M
53,45,0.9172025723472669,ZW144,375A,M
54,145,0.9421221864951769,ZW144,375A,M
55,28,0.9565916398713826,ZW144,375A,M
56,122,0.777331189710611,ZW144,375A,M
57,139,0.8681672025723473,ZW144,375A,M
58,398,0.905144694533762,ZW144,375A,M
59,27,0.8392282958199357,ZW144,375A,M
60,374,0.9389067524115755,ZW144,375A,M
61,45,0.8802250803858521,ZW144,375A,M
62,58,0.8842443729903537,ZW144,375A,M
63,136,0.8681672025723473,ZW144,375A,M
64,128,0.8665594855305466,ZW144,375A,M
65,163,0.9831189710610932,ZW144,375A,M
66,157,1.0,ZW144,375A,M
67,201,0.817524115755627,ZW144,375A,M
0,0,0.06591639871382637,Bei54,375A,F
1,0,0.0763665594855305,Bei54,375A,F
2,0,0.4887459807073955,Bei54,375A,F
3,0,0.28054662379421225,Bei54,375A,F
4,0,0.27170418006430863,Bei54,375A,F
5,181,0.0763665594855305,Bei54,375A,F
6,0,0.47427652733118975,Bei54,375A,F
7,390,0.1286173633440515,Bei54,375A,F
8,257,0.8609324758842444,Bei54,375A,F
9,389,0.31672025723472674,Bei54,375A,F
10,383,0.9059485530546624,Bei54,375A,F
11,398,0.882636655948553,Bei54,375A,F
12,386,0.13585209003215437,Bei54,375A,F
13,274,0.8818327974276527,Bei54,375A,F
14,309,0.8352090032154341,Bei54,375A,F
15,197,0.8247588424437299,Bei54,375A,F
16,120,0.8416398713826366,Bei54,375A,F
17,386,0.1511254019292605,Bei54,375A,F
18,235,0.8737942122186495,Bei54,375A,F
19,372,0.860128617363344,Bei54,375A,F
20,172,0.767684887459807,Bei54,375A,F
21,19,0.087620578778135,Bei54,375A,F
22,319,0.8143086816720257,Bei54,375A,F
23,10,0.8842443729903537,Bei54,375A,F
24,227,0.8914790996784566,Bei54,375A,F
25,304,0.7419614147909968,Bei54,375A,F
26,347,0.8392282958199357,Bei54,375A,F
27,142,0.8818327974276527,Bei54,375A,F
28,381,0.8319935691318328,Bei54,375A,F
29,241,0.8890675241157556,Bei54,375A,F
30,408,0.9172025723472669,Bei54,375A,F
31,351,0.7861736334405145,Bei54,375A,F
32,103,0.8971061093247589,Bei54,375A,F
33,86,0.8721864951768489,Bei54,375A,F
34,333,0.862540192926045,Bei54,375A,F
35,379,0.9083601286173634,Bei54,375A,F
36,325,0.8569131832797428,Bei54,375A,F
37,411,0.9091639871382636,Bei54,375A,F
38,143,0.8754019292604501,Bei54,375A,F
39,294,0.7483922829581994,Bei54,375A,F
40,212,0.8585209003215434,Bei54,375A,F
41,399,0.8890675241157556,Bei54,375A,F
42,335,0.9091639871382636,Bei54,375A,F
43,254,0.8569131832797428,Bei54,375A,F
44,358,0.9678456591639871,Bei54,375A,F
45,395,0.9983922829581994,Bei54,375A,F
46,341,0.4228295819935691,Bei54,375A,F
47,255,0.7612540192926045,Bei54,375A,F
48,71,0.8368167202572347,Bei54,375A,F
49,391,0.9268488745980707,Bei54,375A,F
50,337,0.8263665594855305,Bei54,375A,F
51,289,0.7483922829581994,Bei54,375A,F
52,277,0.7813504823151125,Bei54,375A,F
53,286,0.844855305466238,Bei54,375A,F
54,386,0.9332797427652733,Bei54,375A,F
55,231,0.8360128617363344,Bei54,375A,F
56,245,0.864951768488746,Bei54,375A,F
57,107,0.8697749196141479,Bei54,375A,F
58,132,0.867363344051447,Bei54,375A,F
59,101,0.9614147909967845,Bei54,375A,F
60,371,0.8496784565916399,Bei54,375A,F
61,402,0.9372990353697749,Bei54,375A,F
62,18,0.9445337620578778,Bei54,375A,F
63,311,0.8319935691318328,Bei54,375A,F
64,72,0.8946945337620579,Bei54,375A,F
65,121,0.8488745980707395,Bei54,375A,F
66,304,0.9268488745980707,Bei54,375A,F
67,33,0.9469453376205788,Bei54,375A,F
68,58,0.8416398713826366,Bei54,375A,F
69,130,0.860128617363344,Bei54,375A,F
70,145,0.9163987138263665,Bei54,375A,F
71,244,1.0,Bei54,375A,F
72,235,0.9557877813504823,Bei54,375A,F
73,11,0.9742765273311897,Bei54,375A,F
74,0,0.7210610932475885,Bei54,375A,F
75,19,0.8842443729903537,Bei54,375A,F
76,73,0.9003215434083601,Bei54,375A,F
77,240,0.9260450160771704,Bei54,375A,F
78,99,0.8191318327974276,Bei54,375A,F
79,350,0.8496784565916399,Bei54,375A,F
80,130,0.8882636655948553,Bei54,375A,F
81,413,0.887459807073955,Bei54,375A,F
82,0,0.7122186495176849,Bei54,375A,F
83,58,0.8464630225080386,Bei54,375A,F
84,106,0.9003215434083601,Bei54,375A,F
85,16,0.5763665594855305,Bei54,375A,F
86,25,0.930064308681672,Bei54,375A,F
87,281,0.8794212218649518,Bei54,375A,F
0,403,0.6093247588424437,ZW144,OreB,F
1,185,0.862540192926045,ZW144,OreB,F
2,155,0.18810289389067525,ZW144,OreB,F
3,245,0.4059485530546624,ZW144,OreB,F
4,151,0.5128617363344051,ZW144,OreB,F
5,144,0.6680064308681672,ZW144,OreB,F
6,407,0.7942122186495177,ZW144,OreB,F
7,122,0.4927652733118971,ZW144,OreB,F
8,55,0.7114147909967845,ZW144,OreB,F
9,91,0.8110932475884245,ZW144,OreB,F
10,225,0.8327974276527331,ZW144,OreB,F
11,177,0.8585209003215434,ZW144,OreB,F
12,317,0.8319935691318328,ZW144,OreB,F
13,186,0.7853697749196141,ZW144,OreB,F
14,352,0.867363344051447,ZW144,OreB,F
15,308,0.612540192926045,ZW144,OreB,F
16,199,0.7186495176848875,ZW144,OreB,F
17,92,0.8987138263665595,ZW144,OreB,F
18,170,0.7580385852090032,ZW144,OreB,F
19,220,0.7628617363344051,ZW144,OreB,F
20,315,1.0,ZW144,OreB,F
21,405,0.05787781350482313,ZW144,OreB,F
22,180,0.8665594855305466,ZW144,OreB,F
23,311,0.642282958199357,ZW144,OreB,F
24,112,0.8617363344051447,ZW144,OreB,F
25,374,0.8770096463022508,ZW144,OreB,F
26,97,1.0,ZW144,OreB,F
27,214,0.8633440514469454,ZW144,OreB,F
28,164,0.7307073954983923,ZW144,OreB,F
29,249,0.797427652733119,ZW144,OreB,F
30,205,0.7443729903536977,ZW144,OreB,F
31,21,0.7411575562700965,ZW144,OreB,F
32,323,0.8545016077170418,ZW144,OreB,F
33,84,0.732315112540193,ZW144,OreB,F
34,300,0.6808681672025724,ZW144,OreB,F
0,305,0.15594855305466238,Bei54,OreB,M
1,16,0.72508038585209,Bei54,OreB,M
2,122,0.3239549839228296,Bei54,OreB,M
3,308,0.8303858520900321,Bei54,OreB,M
4,27,0.8641479099678456,Bei54,OreB,M
5,45,0.5064308681672025,Bei54,OreB,M
6,316,0.9437299035369775,Bei54,OreB,M
7,215,0.5056270096463023,Bei54,OreB,M
8,290,0.5594855305466238,Bei54,OreB,M
9,347,0.7660771704180065,Bei54,OreB,M
10,245,0.7845659163987138,Bei54,OreB,M
11,412,0.06672025723472674,Bei54,OreB,M
12,300,0.9260450160771704,Bei54,OreB,M
13,353,0.867363344051447,Bei54,OreB,M
14,339,1.0,Bei54,OreB,M
15,332,0.8930868167202572,Bei54,OreB,M
16,160,0.8094855305466238,Bei54,OreB,M
17,375,0.9405144694533762,Bei54,OreB,M
18,212,0.867363344051447,Bei54,OreB,M
19,323,0.8336012861736335,Bei54,OreB,M
20,19,0.18167202572347263,Bei54,OreB,M
21,232,0.6004823151125402,Bei54,OreB,M
22,131,0.8617363344051447,Bei54,OreB,M
23,345,0.8922829581993569,Bei54,OreB,M
24,133,0.9959807073954984,Bei54,OreB,M
25,265,0.7885852090032155,Bei54,OreB,M
26,90,0.8295819935691319,Bei54,OreB,M
27,20,0.9372990353697749,Bei54,OreB,M
28,391,0.9180064308681672,Bei54,OreB,M
29,384,0.9887459807073955,Bei54,OreB,M
30,349,0.8078778135048231,Bei54,OreB,M
31,311,0.8247588424437299,Bei54,OreB,M
32,410,0.8762057877813505,Bei54,OreB,M
33,27,0.9292604501607717,Bei54,OreB,M
34,268,0.822347266881029,Bei54,OreB,M
35,187,0.8930868167202572,Bei54,OreB,M
36,104,1.0,Bei54,OreB,M
37,36,0.8207395498392283,Bei54,OreB,M
38,273,0.7942122186495177,Bei54,OreB,M
39,310,0.8818327974276527,Bei54,OreB,M
40,358,0.6953376205787781,Bei54,OreB,M
41,103,0.907556270096463,Bei54,OreB,M
42,357,0.9220257234726688,Bei54,OreB,M
43,23,0.9260450160771704,Bei54,OreB,M
44,47,0.6889067524115755,Bei54,OreB,M
45,214,0.792604501607717,Bei54,OreB,M
46,157,0.8062700964630225,Bei54,OreB,M
47,144,0.9646302250803859,Bei54,OreB,M
48,46,0.819935691318328,Bei54,OreB,M
49,410,0.9718649517684887,Bei54,OreB,M
50,39,0.8995176848874598,Bei54,OreB,M
51,349,0.9083601286173634,Bei54,OreB,M
52,47,0.745176848874598,Bei54,OreB,M
53,153,0.8231511254019293,Bei54,OreB,M
54,218,0.6430868167202572,Bei54,OreB,M
55,268,0.9413183279742765,Bei54,OreB,M
56,203,0.8416398713826366,Bei54,OreB,M
57,24,0.8408360128617364,Bei54,OreB,M
58,23,0.905144694533762,Bei54,OreB,M
59,380,0.9453376205787781,Bei54,OreB,M
60,18,0.840032154340836,Bei54,OreB,M
61,26,0.8456591639871383,Bei54,OreB,M
0,0,0.48954983922829587,ZW142,OreB,M
1,89,0.12700964630225076,ZW142,OreB,M
2,0,0.065112540192926,ZW142,OreB,M
3,178,0.07556270096463025,ZW142,OreB,M
4,0,0.07154340836012862,ZW142,OreB,M
5,0,0.2813504823151125,ZW142,OreB,M
6,0,0.272508038585209,ZW142,OreB,M
7,256,0.862540192926045,ZW142,OreB,M
8,299,0.40916398713826363,ZW142,OreB,M
9,0,0.47427652733118975,ZW142,OreB,M
10,393,0.8930868167202572,ZW142,OreB,M
11,16,0.9252411575562701,ZW142,OreB,M
12,260,0.7017684887459807,ZW142,OreB,M
13,215,0.8472668810289389,ZW142,OreB,M
14,197,0.8954983922829582,ZW142,OreB,M
15,302,0.9413183279742765,ZW142,OreB,M
16,39,0.8689710610932476,ZW142,OreB,M
17,166,0.8416398713826366,ZW142,OreB,M
18,134,0.412379421221865,ZW142,OreB,M
19,309,0.6760450160771705,ZW142,OreB,M
20,165,0.790192926045016,ZW142,OreB,M
21,174,0.8705787781350482,ZW142,OreB,M
22,218,0.7081993569131833,ZW142,OreB,M
